6.7776 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
48.4793 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
52.6063 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A8214CFA20>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002A821257A20>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
52.6064 	EXP 	window1: recordFrameIntervals = False
52.7640 	EXP 	window1: recordFrameIntervals = True
52.9476 	EXP 	window1: recordFrameIntervals = False
53.6947 	EXP 	Created textWelcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textWelcome', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
53.7108 	EXP 	Created textStart = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textStart', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
53.7118 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
53.8306 	EXP 	Created imageTrailBefore_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/light_grey_box', interpolate=True, mask=None, maskParams=None, name='imageTrailBefore_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=256, units='height', win=Window(...))
53.8315 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
53.8435 	EXP 	Created imageTrialBefore_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='images/light_grey_box', interpolate=True, mask=None, maskParams=None, name='imageTrialBefore_2', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
53.8444 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
53.8564 	EXP 	Created imageTrialBefore_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='images/light_grey_box', interpolate=True, mask=None, maskParams=None, name='imageTrialBefore_3', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
53.8673 	EXP 	Created imageTrialCue_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageTrialCue_1', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
53.8704 	EXP 	Created imageTrialCue_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageTrialCue_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
53.8738 	EXP 	Created imageTrialCue_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageTrialCue_3', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
53.8770 	EXP 	Created imageTrialTarget_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageTrialTarget_1', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
53.8801 	EXP 	Created imageTrialTarget_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageTrialTarget_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
53.8834 	EXP 	Created imageTrialTarget_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageTrialTarget_3', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
53.8844 	EXP 	Created textBlank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank500', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
53.8992 	EXP 	Created textEndSceen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textEndSceen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Thank you for participating. ', units='height', win=Window(...), wrapWidth=1)
53.9955 	EXP 	textWelcome: autoDraw = True
132.0414 	DATA 	Keypress: space
132.0823 	EXP 	textWelcome: autoDraw = False
132.0823 	EXP 	textStart: autoDraw = True
136.8465 	EXP 	Imported image_stimuli.xlsx as conditions, 120 conditions, 9 params
136.8742 	EXP 	Created sequence: fullRandom, trialTypes=120, nReps=1, seed=None
136.8750 	EXP 	New trial (rep=0, index=0): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.5), ('endTime', 0.65)])
136.9023 	DATA 	Keypress: space
136.9121 	EXP 	textStart: autoDraw = False
136.9121 	EXP 	imageTrailBefore_1: autoDraw = True
136.9121 	EXP 	imageTrialBefore_2: autoDraw = True
136.9121 	EXP 	imageTrialBefore_3: autoDraw = True
137.1729 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
137.1864 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
137.1984 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
137.2208 	EXP 	imageTrailBefore_1: autoDraw = False
137.2208 	EXP 	imageTrialBefore_2: autoDraw = False
137.2208 	EXP 	imageTrialBefore_3: autoDraw = False
137.2208 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
137.2208 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
137.2208 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
137.2208 	EXP 	imageTrialCue_1: autoDraw = True
137.2208 	EXP 	imageTrialCue_2: autoDraw = True
137.2208 	EXP 	imageTrialCue_3: autoDraw = True
137.3157 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
137.3268 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
137.3559 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
137.3751 	EXP 	imageTrialCue_1: autoDraw = False
137.3751 	EXP 	imageTrialCue_2: autoDraw = False
137.3751 	EXP 	imageTrialCue_3: autoDraw = False
137.3751 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
137.3751 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
137.3751 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
137.4466 	EXP 	imageTrialTarget_1: autoDraw = True
137.4466 	EXP 	imageTrialTarget_2: autoDraw = True
137.4466 	EXP 	imageTrialTarget_3: autoDraw = True
137.6132 	EXP 	imageTrialTarget_1: autoDraw = False
137.6132 	EXP 	imageTrialTarget_2: autoDraw = False
